publish_date,headline_category,headline_text
20010716,city.bengaluru,"Middle-class buyers keep realtors in business"
20010716,city.bengaluru,"Mysore don to present paper at international meet"
20010716,city.lucknow,"Govt to look into cable operators' demands"
20010716,edit-page,"MIDDLEbrTrain to India"
20010716,city.bengaluru,"CM tells doctors to look beyond money"
20010716,unknown,"Rs 28 cr Citigroup funding for Daksh"
20010716,india,"PM; Musharraf begin fourth round of talks"
20010716,city.bengaluru,"P B Kore to take oath as MLC today"
20010716,city.bengaluru,"Gadag-Bijapur passenger to stop at Angadageri"
20010716,city.hyderabad,"Patients at govt hospitals forced to buy medicines"
20010716,city.hyderabad,"Ambassador bows out as police prefer sleek models"
20010716,unknown,"DMK hopes for fruitful talks"
20010716,city.bengaluru,"Bi-weekly M'lore-Thiruvananthapuram train soon"
20010716,city.hyderabad,"Govt move on educating slum children has few takers"
20010716,business.india-business,"Govt to get Rs 1;486 cr from 4th cellular slot"
20010716,city.lucknow,"Govt likely to offer a rollback in AU fee hike"
20010716,edit-page,"THE SPEAKING TREEbrTree Saplings As Prasadam"
20010716,home.sunday-times.deep-focus,"For UK Kashmiris; there is no freedom from fear"
20010716,city.hyderabad,"Govt; naxal peace overture hailed"
20010716,city.patna,"After Munger; cerebral malaria grips Lakhisarai"
20010716,city.delhi,"Nondescript haveli turns into a must-see"
20010716,india,"Another batch of pilgrims leaves for Amarnath"
20010716,india,"Naga bandh affects normal life"
20010716,india,"Delhi experiences mild tremor"
20010716,unknown,"Congress can bring back Kamaraj rule: Vazhapadi"
20010716,city.hyderabad,"Sikh students felicitated"
20010716,city.bengaluru,"Small industries overlooked: DSIA"
20010717,city.ahmedabad,"Police obtain crucial evidence in ISD scam"
20010717,city.mumbai,"Three dacoits arrested at Kandivli; arms recovered"
20010717,city.patna,"Gaya mukhiyas to form union to fight for more powers"
20010717,india,"Vajpayee is no pushover on Kashmir"
20010717,india,"Pak pulls off a media coup"
20010717,city.bengaluru,"Scribe's murder: Verdict on July 30"
20010717,india,"BJP; Cong blame Pak for breakdown"
20010717,city.pune,"Parties gear up for civic body polls"
20010717,india,"Release of PM's remarks neutralise Musharraf"
20010717,city.chandigarh,"Villagers prevent arrests of BKU leaders"
20010717,city.mumbai,"CM fails to turn up on Day 1"
20010717,city.delhi,"SC warns govt of contempt action"
20010717,home.science,"Govt attaches importance to bio-diversity"
20010717,city.bengaluru,"Umasri; 4 others take oath as MLCs"
20010717,india,"Top Al-Bader militant killed in Kashmir"
20010717,unknown,"US media focus on after-summit 'bitterness'"
20010717,edit-page,"Political Fashions"
20010717,city.hyderabad,"CITU urges govt to extend IPP"
20010717,india,"25 killed in landslides in Rudraprayag"
20010717,india,"Talks fail; summiteers abandon climb"
20010717,city.bengaluru,"1 killed; 15 hurt as bus rams tree"
20010717,city.bengaluru,"BJP dharna over Raichur drought"
20010717,city.lucknow,"BSP list sans names of two local MLAs"
20010717,india,"Was Musharraf muzzled?"
20010717,city.hyderabad,"Big cat 'Marredpally' dead"
20010717,city.lucknow,"Book presented to Musharraf was authored by AMU founder"
20010717,city.pune,"Anti-liquor committee alleges police connivance"
20010717,entertainment.hindi.bollywood,"Akshay Kumar: Itsy bitsy"
20010717,city.pune,"Two held for assaulting state bus crew"
20010717,unknown,"S African of Indian origin elected WCO president"
20010717,unknown,"Rajasthan Football on the sidelines"
20010717,city.hyderabad,"AIDS hotline goes cold"
20010717,city.chandigarh,"Talwandi rejects Niazi as PSGPC chief"
20010717,india,"Give up rigid stand on Kashmir: RSS tells Pak"
20010717,city.bengaluru,"Rains are here at last"
20010717,entertainment.hindi.bollywood,"Nandita has no time for bookies"
20010717,india,"Shiv Sena likely to quit NDA"
20010717,city.delhi,"Priyanshu Chatterjee: Young & unsung but fit for a hit"
20010717,city.patna,"Implementation of revised UGC payscales"
20010717,india,"Assam observes bandh against Nagaland truce"
20010717,city.kolkata,"CPI blames CPM for govt's poor performance"
20010717,home.science,"140 hospitals constructed under WB-aided project"
20010717,city.bengaluru,"Supply-billing gap worries power panel"
20010717,unknown,"Bold Chieftan is favourite"
20010717,city.delhi,"MCD loath to demolish houses of the influential"
20010717,city.pune,"Two held for assaulting state bus crew"
20010717,unknown,"India; Israel sign $2 billion arms deal"
20010717,india,"Musharraf has benefited: VHP"
20010717,india,"RLD buying time on poll pact with BJP"
20010717,city.lucknow,"LU students vent anger on maxi-cabs"
20010717,city.bengaluru,"Drought: Hassan seeks special grant"
20010717,unknown,"Police launches poster war against naxals"
20010717,city.patna,"MCC man admits his involvement in rifle loot case"
20010717,india,"Backward Malappuram goes upwardly mobile"
20010717,city.mumbai,"Aks is something daring; says Amitabh Bachchan"
20010717,city.patna,"Sweepers on roll: 39. Sanctioned strength: 88"
20010717,india,"41 killed in Kashmir violence"
20010717,india,"14 blasts in Jammu; 2 militants killed"
20010717,city.bengaluru,"Punaroor gets a warm felicitation"
20010717,city.bengaluru,"Ministers are double-faced; say anti-pipeline activists"
20010717,city.mumbai,"Vasai encounter case takes new twist"
20010717,city.bengaluru,"KSU Bill: Teachers stage dharna"
20010717,city.bengaluru,"Lloyd finds a home in Seon Ashram"
20010717,city.delhi,"Hundreds of cars financed by fraud loans"
20010717,entertainment.hindi.bollywood,"Manisha Koirala heads down south!"
20010717,india,"BJP launches backward classes quota politics in UP"
20010717,city.kolkata,"One killed; five injured in road accident"
20010717,india,"Dawood leaves Pak to avoid embarrassing Musharraf"
20010717,city.chandigarh,"HRTC employees' strike politically motivated'"
20010717,city.kolkata,"College admissions prove too complex a process"
20010717,city.bengaluru,"AIDS programme in universities takes off"
20010717,unknown,"UN offers no comments on Indo-Pak summit"
20010717,home.science,"Septuplets doing well"
20010717,city.kolkata,"Daring armed attack on youth at busy Rajabazar"
20010717,city.chandigarh,"Not fit enough to be zonal hospital"
20010717,city.bengaluru,"Arrested anti-tuition agitators released"
20010717,city.bengaluru,"Epilepsy surgery comes as a relief to 'drugged' patient"
20010717,entertainment.hindi.bollywood,"Namrata Shirodkar: No more cagey about stages"
20010717,entertainment.hindi.bollywood,"Sandali; a familiar face; unique name"
20010717,edit-page,"SACRED SPACEbrPeace Efforts"
20010717,india,"Were Sushma's remarks deliberate?"
20010717,city.mumbai,"Gold worth Rs 15 lakh seized"
20010717,city.bengaluru,"PUC bifurcation needs thought; says MLC"
20010717,india,"Agra summit not a failure; say analysts"
20010717,city.patna,"After Munger; cerebral malaria grips Lakhisarai villages"
20010717,city.ahmedabad,"New form of intoxication baffles Nadiad police"
20010717,city.hyderabad,"Bapatla; Amalapuram to have computerised reservation system"
20010717,city.hyderabad,"CPI extends support to govt staff stir"
20010717,city.hyderabad,"Instrumentation seminar concludes"
20010717,city.bengaluru,"No-trust move against APMC head defeated"
20010717,india,"Kashmir not the sole issue: Jaswant"
20010717,city.bengaluru,"Visa curbs sadden Australia-bound students"
20010717,india,"All is not lost yet; say Jaswant; Sattar"
20010717,city.bengaluru,"CET seat availability list"
20010717,city.hyderabad,"New council hall at MCH office"
20010717,city.bengaluru,"Old Madras Road is State Bank Road now"
20010717,city.bengaluru,"Oh; for the raindrops!"
20010717,unknown,"Sun and Rain in good shape"
20010717,city.bengaluru,"This geneticist foresaw the biotech revolution"
20010717,city.kolkata,"More PSUs in West Bengal to be privatized"
20010717,business.india-business,"TELCO among top 10 losers"
20010717,city.bengaluru,"Bio-tech policy needs swadeshi touch: Report"
20010717,india,"Maneka raps states for not utilising funds"
20010717,city.bengaluru,"BJP demo for drought tag to Bellary"
20010717,india,"Ahead from Agra"
20010717,unknown,"Aghi is chair of Indo-American House panel"
20010717,india,"Militants killed 9;600 civilians in J&K since 1989"
20010717,city.bengaluru,"Passport to frustration"
20010717,unknown,"Indian doctors are coolies in British medical Raj"
20010717,unknown,"29 athletes leave for Brunei meet"
20010717,entertainment.hindi.bollywood,"HC disposes appeal against relief to Shilpa"
20010717,unknown,"Musharraf back in Islamabad"
20010717,city.delhi,"Dikshit undergoes emergency bypass surgery"
20010717,city.kolkata,"CPM tries to give clean chit to transport minister"
20010717,city.pune,"Anti-liquor committee alleges police connivance"
20010717,city.kolkata,"West Bengal Power Development Corporation signs MoU"
20010717,city.hyderabad,"B.Com admissions counselling"
20010717,unknown,"Only an elected Govt can negotiate:Pak parties"
20010717,city.bengaluru,"Bhagyashree wins Vachana contest"
20010717,city.lucknow,"Cable operators strike deal with ET Dept"
20010717,city.patna,"A hyper-cautious Laloo flags off Ram's Rath"
20010717,city.pune,"Officers hit back; plan mass casual leave"
20010717,city.hyderabad,"Zest for life increases with knowledge of vedanta"
20010717,city.kolkata,"279.370 cases pending before high court"
20010717,city.mumbai,"Doctor gets police cover after shooting incident"
20010717,city.bengaluru,"Bank official gets 2 years RI for graft"
20010717,city.hyderabad,"Repolling in Krishna district peaceful"
20010717,business.india-business,"Rupee gains against $"
20010717,city.bengaluru,"Railway bridge to open by Nov"
20010717,city.kolkata,"A needle that heals"
20010717,city.pune,"Mob goes on rampage after bus crushes boy"
20010717,city.bengaluru,"MLC ridicules reforms in education sector"
20010717,city.bengaluru,"I said 'No' to Lucky"
20010717,city.mumbai,"Naik allays fears on LPG shortage"
20010717,entertainment.hindi.bollywood,"Tusshar Kapoor: Fanning blues"
20010717,city.hyderabad,"News on fake Rs 50 notes keeps Vijayawada on toes"
20010717,city.pune,"Bureaucratic rivalry takes ugly turn"
20010717,business.india-business,"US-64: It's a losing game for investors"
20010717,unknown,"Silverline Tech; Panama Tech in B2B JV"
20010717,city.hyderabad,"67% polling in second phase"
20010717,india,"Civil disobedience movement planned in Manipur"
20010717,city.pune,"Officers hit back; plan mass casual leave"
20010717,city.bengaluru,"NIMHANS: You pay for waiting here"
20010717,unknown,"Randhir Singh elected IOC member"
20010717,edit-page,"THE SPEAKING TREEbrYour Karma Empowers You"
20010717,city.delhi,"Quake rocks Delhi"
20010717,unknown,"Santosh wins Thane Varsha marathon"
20010717,city.bengaluru,"Scribes' workshop at August end"
20010717,city.bengaluru,"2 killed; 10 injured as jeep overturns"
20010717,city.hyderabad,"Medical students protest against food quality"
20010717,city.bengaluru,"British Council enriched with new IT data bank"
20010717,entertainment.hindi.bollywood,"Sci-fi movies festival in Kolkata from July 20"
20010717,india,"PM to brief NDA leaders on summit"
20010717,entertainment.hindi.bollywood,"Lisa Ray: Filmi business yet again"
20010717,city.delhi,"This Khan is his own man"
20010717,city.bengaluru,"300 bags of rice seized"
20010717,india,"Plan to attack Amarnath pilgrims foiled"
20010717,city.bengaluru,"Protect our rights; don't give sympathy; say disabled"
20010717,unknown,"London bobby: How not to breach the thin blue line"
20010717,city.mumbai,"IAS officials condemn attacks on public servants"
20010717,india,"Unsung heroes to get place in the sun"
20010717,cricket,"Holland win dramatic ICC Trophy final"
20010717,unknown,"Pak hopeful of Hurriyat leaders' Islamabad visit"
20010717,edit-page,"MIDDLEbrThe Southern Sharmaji"
20010717,india,"Police nabs Khalistan militant"
20010717,city.patna,"Laloo distorted Bihar's history and geography: Ranjan"
20010717,city.mumbai,"Expert presses alarm bell: Says four-D approach is must for sports success"
20010717,city.bengaluru,"Karnataka shows WiLL for rural telephony"
20010717,entertainment.hindi.bollywood,"'Updated version of Ramayana'; 'Mahabharata' on Zee"
20010717,city.bengaluru,"HC upholds sale of site to film assn"
20010717,city.kolkata,"Illegal detention by railway police"
20010717,city.kolkata,"Govt awaiting report on reforming education system"
20010717,india,"RAF jawans raid Jharkhand CS's house"
20010717,india,"The stumbling phrases"
20010717,city.bengaluru,"COD probe sought into graft"
20010717,city.hyderabad,"TRS coy about its winning chances"
20010717,city.pune,"Dacoit; aide acquitted of robbery; murder"
20010717,business.india-business,"Block deals in limelight in listless market"
20010717,unknown,"Straight Answers"
20010717,india,"Sushma goes on the defensive"
20010717,unknown,"Beijing to invest a record $22 bn"
20010717,city.kolkata,"Construction of all flovers to be completed on time"
20010717,city.chandigarh,"Police arrest 15 BKU activists to prevent rally"
20010717,unknown,"Top Chinese award to renowned Indian rice breeder"
20010717,edit-page,"Banking on Hope"
20010717,city.bengaluru,"JD(S); Cong share panel chairman's post"
